FlightDate,OriginCityName,DestCityName,CRSDepTime,DepTime,DepDelayMinutes,WeatherDelay,Distance,ArrDelayMinutes,OriginCityName_clean,station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min,city_name_clean,Month,has_weather_data,is_severe_delay,is_heavy_precipitation,DayOfWeek,IsWeekend,DelayCategory,Distance_scaled,avg_temp_c_scaled,precipitation_mm_scaled,avg_wind_speed_kmh_scaled,WeatherCondition,TemperatureCategory
2021-08-04,"Orlando, FL","Denver, CO",1311,1302.0,0.0,0.0,1546.0,0.0,orlando,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,2,0,OnTime,1.3161936809703298,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-05-21,"St. Louis, MO","Tampa, FL",920,917.0,0.0,0.0,869.0,0.0,st. louis,,,,,16.6,,,0.0,,,11.9,,,,,5,0,0,0,4,0,OnTime,0.15475622838421868,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-04-02,"Salt Lake City, UT","San Jose, CA",1520,1517.0,0.0,0.0,584.0,0.0,salt lake city,72572,Salt Lake City,2021-04-02,Spring,12.6,3.9,23.9,0.0,0.0,27.0,8.6,,1015.3,,salt lake city,4,1,0,0,4,0,OnTime,-0.3341797745508503,-0.7339938985337415,-0.1538199655217408,-1.2275208538617661,,Mild
2019-06-13,"Chicago, IL","Columbus, OH",625,715.0,50.0,0.0,296.0,47.0,chicago,,,,,16.6,,,0.0,,,11.9,,,,,6,0,0,0,3,0,Moderate,-0.8282624722536568,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-07-30,"Las Vegas, NV","Denver, CO",130,123.0,0.0,0.0,628.0,0.0,las vegas,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,0,0,OnTime,-0.258694917957366,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-05-10,"Charlotte, NC","Nashville, TN",1439,1435.0,0.0,0.0,328.0,0.0,charlotte,,,,,16.6,,,0.0,,,11.9,,,,,5,0,0,0,6,1,OnTime,-0.7733643947311227,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-08-24,"Philadelphia, PA","Dallas/Fort Worth, TX",535,527.0,0.0,0.0,1303.0,0.0,philadelphia,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,4,0,OnTime,0.8993114047835868,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-02-04,"Detroit, MI","Lansing, MI",1404,1444.0,40.0,0.0,74.0,30.0,detroit,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,0,0,Moderate,-1.209117885066237,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-01-07,"Miami, FL","Houston, TX",1521,1536.0,15.0,0.0,964.0,17.0,miami,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,6,1,Minor,0.31773489602924165,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-02-06,"Detroit, MI","Raleigh/Durham, NC",2005,2000.0,0.0,0.0,501.0,0.0,detroit,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,1,0,OnTime,-0.476571663124923,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-07-29,"Chicago, IL","Seattle, WA",1600,1752.0,112.0,0.0,1721.0,102.0,chicago,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,0,0,Severe,1.616417542421688,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-05-26,"Philadelphia, PA","Birmingham, AL",1538,1539.0,1.0,0.0,772.0,0.0,philadelphia,,,,,16.6,,,0.0,,,11.9,,,,,5,0,0,0,5,1,Minor,-0.0116535691059627,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-05-24,"Los Angeles, CA","Minneapolis, MN",800,803.0,3.0,0.0,1535.0,0.0,los angeles,,,,,16.6,,,0.0,,,11.9,,,,,5,0,0,0,0,0,Minor,1.2973224668219587,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-12-06,"Boston, MA","Minneapolis, MN",1815,1808.0,0.0,0.0,1124.0,0.0,boston,72509,Boston,2022-12-06,Winter,7.7,4.4,12.8,2.3,,126.0,10.4,,1029.7,,boston,12,1,0,0,1,0,OnTime,0.592225283641912,-1.6826059120983727,0.395585747361568,-0.5974136144311709,Light Rain,Cold
2018-11-21,"Hibbing, MN","Minneapolis, MN",701,655.0,0.0,0.0,174.0,0.0,hibbing,,,,,16.6,,,0.0,,,11.9,,,,,11,0,0,0,2,0,OnTime,-1.037561392808318,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-06-17,"Memphis, TN","New York, NY",600,556.0,0.0,0.0,963.0,0.0,memphis,,,,,16.6,,,0.0,,,11.9,,,,,6,0,0,0,0,0,OnTime,0.31601933110666247,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-10-02,"Saginaw/Bay City/Midland, MI","Detroit, MI",541,546.0,5.0,0.0,98.0,0.0,saginaw/bay city/midland,,,,,16.6,,,0.0,,,11.9,,,,,10,0,0,0,5,1,Minor,-1.1679443269243364,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-11-19,"Seattle, WA","Portland, OR",1039,1038.0,0.0,0.0,129.0,0.0,seattle,,,,,16.6,,,0.0,,,11.9,,,,,11,0,0,0,0,0,OnTime,-1.1147618143243814,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-02-25,"Bismarck/Mandan, ND","Minneapolis, MN",620,626.0,6.0,0.0,386.0,0.0,bismarck/mandan,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,0,0,Minor,-0.6738616292215298,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-05-17,"Atlanta, GA","Columbia, SC",959,950.0,0.0,0.0,192.0,0.0,atlanta,72219,Atlanta,2022-05-17,Spring,23.3,15.6,29.4,0.0,0.0,347.0,10.8,,1015.6,,atlanta,5,1,0,0,1,0,OnTime,-1.0066812242018925,1.337464988229841,-0.1538199655217408,-0.45738978344659414,,Warm
2023-03-17,"Orlando, FL","Hartford, CT",740,739.0,0.0,0.0,1050.0,0.0,orlando,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,4,0,OnTime,0.46527347937105196,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-05-26,"Fort Lauderdale, FL","Detroit, MI",1115,1113.0,0.0,0.0,1127.0,0.0,fort lauderdale,,,,,16.6,,,0.0,,,11.9,,,,,5,0,0,0,3,0,OnTime,0.5973719784096495,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-01-06,"Chicago, IL","Detroit, MI",938,930.0,0.0,0.0,228.0,0.0,chicago,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,3,0,OnTime,-0.9449208869890418,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-06-12,"Richmond, VA","New York, NY",1358,1354.0,0.0,0.0,292.0,0.0,richmond,72401,Richmond,2018-06-12,Summer,18.8,15.6,23.3,0.0,0.0,,8.3,,1021.7,,richmond,6,1,0,0,1,0,OnTime,-0.8351247319439736,0.466290690058241,-0.1538199655217408,-1.3325387271001983,,Mild
2018-02-21,"San Diego, CA","Los Angeles, CA",715,711.0,0.0,0.0,109.0,0.0,san diego,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,2,0,OnTime,-1.1490731127759652,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-07-12,"St. Petersburg, FL","Asheville, NC",1711,1720.0,9.0,0.0,519.0,22.0,st. petersburg,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,4,0,Minor,-0.4456914945184976,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-08-28,"Los Angeles, CA","New Orleans, LA",1900,1859.0,0.0,0.0,1670.0,0.0,los angeles,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,1,0,OnTime,1.5289237313701494,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-01-12,"Atlanta, GA","Indianapolis, IN",1632,1631.0,0.0,0.0,432.0,0.0,atlanta,72219,Atlanta,2019-01-12,Winter,6.0,2.8,6.7,8.9,0.0,98.0,20.9,,1024.7,,atlanta,1,1,0,0,5,1,OnTime,-0.5949456427828871,-2.011716202518755,1.9721412712875848,3.078211948913965,Moderate Rain,Cold
2023-04-27,"Washington, DC","Chicago, IL",2201,2226.0,25.0,0.0,588.0,18.0,washington,72405,Washington,2023-04-27,Spring,15.6,11.1,22.2,0.0,0.0,92.0,12.6,,1019.6,,washington,4,1,0,0,3,0,Moderate,-0.32731751486053356,-0.1532110330860082,-0.1538199655217408,0.17271745598400035,,Mild
2019-01-13,"Atlanta, GA","Dothan, AL",1954,2118.0,84.0,0.0,170.0,78.0,atlanta,72219,Atlanta,2019-01-13,Winter,4.0,1.7,8.9,6.9,0.0,351.0,13.0,,1021.2,,atlanta,1,1,0,0,6,1,Severe,-1.0444236524986348,-2.3989047794839107,1.4943971731281858,0.3127412869685771,Moderate Rain,Cold
2020-02-09,"Minneapolis, MN","Los Angeles, CA",1737,1752.0,15.0,0.0,1535.0,23.0,minneapolis,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,6,1,Minor,1.2973224668219587,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-07-25,"Jacksonville, FL","Washington, DC",1414,1418.0,4.0,0.0,634.0,0.0,jacksonville,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,3,0,Minor,-0.24840152842189084,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-01-13,"Spokane, WA","Seattle, WA",2125,2251.0,86.0,0.0,224.0,115.0,spokane,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,0,0,Severe,-0.9517831466793585,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-12-24,"Tampa, FL","Newark, NJ",754,906.0,72.0,0.0,997.0,80.0,tampa,,,,,16.6,,,0.0,,,11.9,,,,,12,0,0,0,4,0,Severe,0.3743485384743549,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-04-27,"Dallas, TX","Midland/Odessa, TX",1600,1600.0,0.0,0.0,319.0,0.0,dallas,,,,,16.6,,,0.0,,,11.9,,,,,4,0,0,0,5,1,OnTime,-0.7888044790343355,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-10-14,"Austin, TX","Portland, OR",1745,1736.0,0.0,0.0,1715.0,0.0,austin,72254,Austin,2022-10-14,Autumn,25.0,17.8,32.8,0.0,0.0,54.0,5.4,,1014.3,,austin,10,1,0,0,4,0,OnTime,1.606124152886213,1.666575278650223,-0.1538199655217408,-2.347711501738379,,Warm
2018-10-28,"Washington, DC","San Francisco, CA",1715,1732.0,17.0,0.0,2442.0,15.0,washington,72405,Washington,2018-10-28,Autumn,12.2,10.0,16.7,0.5,0.0,219.0,13.0,,1009.2,,washington,10,1,0,0,6,1,Moderate,2.8533398516012833,-0.8114316139267728,-0.03438394098189105,0.3127412869685771,Dry,Mild
2019-07-11,"Seattle, WA","Billings, MT",1145,1348.0,123.0,0.0,664.0,108.0,seattle,,,,,16.6,,,0.0,,,11.9,,,,,7,0,1,0,3,0,Severe,-0.19693458074451514,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-04-02,"Miami, FL","St. Louis, MO",1543,1534.0,0.0,0.0,1068.0,0.0,miami,,,,,16.6,,,0.0,,,11.9,,,,,4,0,0,0,3,0,OnTime,0.49615364797747735,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-06-23,"Tampa, FL","Denver, CO",1105,1054.0,0.0,0.0,1506.0,0.0,tampa,,,,,16.6,,,0.0,,,11.9,,,,,6,0,0,0,6,1,OnTime,1.2475710840671623,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-05-29,"Portland, OR","Atlanta, GA",1245,1239.0,0.0,0.0,2172.0,0.0,portland,,,,,16.6,,,0.0,,,11.9,,,,,5,0,0,0,5,1,OnTime,2.390137322504902,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-01-27,"Salt Lake City, UT","Palm Springs, CA",1755,1750.0,0.0,0.0,541.0,0.0,salt lake city,72572,Salt Lake City,2021-01-27,Winter,-1.1,-2.1,2.8,0.0,0.0,175.0,31.3,,1018.1,,salt lake city,1,1,0,0,2,0,OnTime,-0.4079490662217554,-3.3862356507450575,-0.1538199655217408,6.718831554512959,,Extreme Cold
2021-12-16,"Baltimore, MD","New Orleans, LA",1725,1726.0,1.0,0.0,998.0,0.0,baltimore,,,,,16.6,,,0.0,,,11.9,,,,,12,0,0,0,3,0,Minor,0.3760641033969341,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-12-12,"Detroit, MI","Cincinnati, OH",1235,1227.0,0.0,0.0,229.0,0.0,detroit,,,,,16.6,,,0.0,,,11.9,,,,,12,0,0,0,5,1,OnTime,-0.9432053220664626,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-02-13,"Chicago, IL","New York, NY",1400,1357.0,0.0,0.0,733.0,0.0,chicago,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,2,0,OnTime,-0.07856060108655108,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-08-16,"Columbus, OH","Chicago, IL",1805,1809.0,4.0,0.0,283.0,0.0,columbus,72428,Columbus,2018-08-16,Summer,22.6,21.1,25.6,5.3,0.0,177.0,13.3,,1017.0,,columbus,8,1,0,0,3,0,Minor,-0.8505648162471863,1.2019489862920367,1.1122018946006664,0.41775916020700987,Moderate Rain,Warm
2021-07-08,"Tucson, AZ","Phoenix, AZ",923,1036.0,73.0,0.0,110.0,65.0,tucson,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,3,0,Severe,-1.147357547853386,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2023-04-14,"San Jose, CA","Atlanta, GA",2249,1733.0,1124.0,0.0,2116.0,1154.0,san jose,,,,,16.6,,,0.0,,,11.9,,,,,4,0,1,0,4,0,Severe,2.2940656868404674,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-06-19,"Seattle, WA","Pullman, WA",1546,1541.0,0.0,0.0,250.0,0.0,seattle,,,,,16.6,,,0.0,,,11.9,,,,,6,0,0,0,5,1,OnTime,-0.9071784586922995,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-02-17,"Orlando, FL","Denver, CO",800,752.0,0.0,0.0,1546.0,0.0,orlando,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,2,0,OnTime,1.3161936809703298,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-02-23,"San Antonio, TX","Minneapolis, MN",1141,1456.0,195.0,0.0,1097.0,173.0,san antonio,,,,,16.6,,,0.0,,,11.9,,,,,2,0,1,0,4,0,Severe,0.5459050307322738,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-09-28,"Chicago, IL","Syracuse, NY",1115,1109.0,0.0,0.0,607.0,0.0,chicago,,,,,16.6,,,0.0,,,11.9,,,,,9,0,0,0,1,0,OnTime,-0.29472178133152893,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-11-03,"Fort Lauderdale, FL","Atlanta, GA",545,542.0,0.0,0.0,581.0,0.0,fort lauderdale,,,,,16.6,,,0.0,,,11.9,,,,,11,0,0,0,2,0,OnTime,-0.33932646931858784,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2023-02-11,"New York, NY","Los Angeles, CA",1630,1622.0,0.0,0.0,2475.0,0.0,new york,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,5,1,OnTime,2.9099534940463965,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-11-14,"Washington, DC","New York, NY",1700,1655.0,0.0,0.0,214.0,0.0,washington,72405,Washington,2019-11-14,Autumn,1.3,-2.1,5.6,0.0,0.0,187.0,8.3,,1028.9,,washington,11,1,0,0,3,0,OnTime,-0.9689387959051504,-2.9216093583868705,-0.1538199655217408,-1.3325387271001983,,Cold
2019-02-07,"Washington, DC","Denver, CO",815,810.0,0.0,0.0,1452.0,0.0,washington,72405,Washington,2019-02-07,Winter,9.9,7.8,13.3,0.0,0.0,63.0,9.0,,1016.8,,washington,2,1,0,0,3,0,OnTime,1.154930578247886,-1.2566984774367014,-0.1538199655217408,-1.0874970228771894,,Cold
2022-02-18,"Detroit, MI","Charlotte, NC",700,901.0,121.0,65.0,500.0,87.0,detroit,,,,,16.6,,,0.0,,,11.9,,,,,2,0,1,0,4,0,Severe,-0.47828722804750223,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-05-19,"Boston, MA","San Francisco, CA",1820,1810.0,0.0,0.0,2704.0,47.0,boston,72509,Boston,2022-05-19,Spring,14.4,11.7,17.8,0.3,,145.0,10.4,,1009.1,,boston,5,1,0,0,3,0,OnTime,3.302817861317031,-0.3855241792651014,-0.08215835079783095,-0.5974136144311709,Dry,Mild
2021-07-05,"Colorado Springs, CO","Los Angeles, CA",725,718.0,0.0,0.0,833.0,0.0,colorado springs,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,0,0,OnTime,0.09299589117136785,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-10-25,"Moline, IL","Denver, CO",1705,1705.0,0.0,0.0,752.0,0.0,moline,,,,,16.6,,,0.0,,,11.9,,,,,10,0,0,0,0,0,OnTime,-0.04596486755754649,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-12-15,"Sanford, FL","Greer, SC",1836,1852.0,16.0,0.0,425.0,32.0,sanford,,,,,16.6,,,0.0,,,11.9,,,,,12,0,0,0,6,1,Moderate,-0.6069545972409414,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-03-21,"Atlanta, GA","Dallas/Fort Worth, TX",1143,1142.0,0.0,0.0,731.0,0.0,atlanta,72219,Atlanta,2021-03-21,Spring,12.1,8.3,19.4,0.0,0.0,70.0,21.2,,1025.8,,atlanta,3,1,0,0,6,1,OnTime,-0.08199173093170946,-0.8307910427750305,-0.1538199655217408,3.183229822152398,,Mild
2018-08-16,"Minneapolis, MN","Des Moines, IA",1553,1548.0,0.0,0.0,232.0,36.0,minneapolis,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,3,0,OnTime,-0.9380586272987249,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-01-12,"Detroit, MI","Syracuse, NY",1108,1123.0,15.0,0.0,374.0,39.0,detroit,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,6,1,Minor,-0.6944484082924801,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-11-06,"Melbourne, FL","Atlanta, GA",1417,1409.0,0.0,0.0,442.0,0.0,melbourne,95866,Melbourne,2019-11-06,Spring,16.6,10.9,24.0,0.2,,,11.9,,,,melbourne,11,0,0,0,2,0,OnTime,-0.5777899935570951,0.04038325539656994,-0.10604555570580089,-0.07232424823900853,Dry,Mild
2019-08-19,"Sioux Falls, SD","Chicago, IL",600,757.0,117.0,0.0,463.0,94.0,sioux falls,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,0,0,Severe,-0.5417631301829322,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-09-06,"Charlotte, NC","Fort Wayne, IN",2213,2239.0,26.0,0.0,460.0,25.0,charlotte,,,,,16.6,,,0.0,,,11.9,,,,,9,0,0,0,1,0,Moderate,-0.5469098249506698,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2023-03-04,"Oakland, CA","Eugene, OR",2020,2019.0,0.0,0.0,445.0,0.0,oakland,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,5,1,OnTime,-0.5726432987893576,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-11-21,"Washington, DC","Detroit, MI",815,1049.0,154.0,0.0,383.0,142.0,washington,72405,Washington,2022-11-21,Autumn,2.2,-3.2,9.4,0.0,0.0,197.0,10.4,,1030.4,,washington,11,1,1,0,0,0,Severe,-0.6790083239892674,-2.7473744987525506,-0.1538199655217408,-0.5974136144311709,,Cold
2019-05-09,"Portland, ME","Newark, NJ",720,716.0,0.0,0.0,284.0,0.0,portland,,,,,16.6,,,0.0,,,11.9,,,,,5,0,0,0,3,0,OnTime,-0.8488492513246071,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-07-12,"Phoenix, AZ","Santa Ana, CA",1240,1235.0,0.0,0.0,338.0,0.0,phoenix,72278,Phoenix,2021-07-12,Summer,37.3,32.2,41.1,0.0,0.0,295.0,11.5,,1006.9,,phoenix,7,1,0,0,0,0,OnTime,-0.7562087455053309,4.047785026985929,-0.1538199655217408,-0.21234807922358528,,Hot
2020-12-27,"Fort Lauderdale, FL","Chicago, IL",2050,2043.0,0.0,0.0,1167.0,0.0,fort lauderdale,,,,,16.6,,,0.0,,,11.9,,,,,12,0,0,0,6,1,OnTime,0.6659945753128171,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-09-25,"Denver, CO","El Paso, TX",1116,1112.0,0.0,0.0,563.0,0.0,denver,72469,Denver,2021-09-25,Autumn,18.6,6.7,30.6,0.0,0.0,160.0,9.0,,1015.3,,denver,9,1,0,0,5,1,OnTime,-0.3702066379250133,0.4275718323617255,-0.1538199655217408,-1.0874970228771894,,Mild
2019-08-30,"Fort Wayne, IN","Detroit, MI",1119,1118.0,0.0,0.0,128.0,0.0,fort wayne,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,4,0,OnTime,-1.1164773792469607,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-11-25,"Denver, CO","Dallas/Fort Worth, TX",1947,1944.0,0.0,0.0,641.0,0.0,denver,72469,Denver,2018-11-25,Autumn,-3.5,-3.9,13.9,1.3,0.0,11.0,14.4,,1022.5,,denver,11,1,0,0,6,1,OnTime,-0.2363925739638365,-3.850861943103244,0.15671369828186857,0.8028246954145954,Light Rain,Extreme Cold
2022-07-19,"Raleigh/Durham, NC","Charlotte, NC",500,454.0,0.0,0.0,130.0,0.0,raleigh/durham,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,1,0,OnTime,-1.1130462494018023,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-05-09,"Fayetteville, AR","Charlotte, NC",703,652.0,0.0,0.0,754.0,0.0,fayetteville,,,,,16.6,,,0.0,,,11.9,,,,,5,0,0,0,0,0,OnTime,-0.04253373771238811,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-04-02,"New Orleans, LA","Atlanta, GA",1752,1749.0,0.0,0.0,425.0,0.0,new orleans,,,,,16.6,,,0.0,,,11.9,,,,,4,0,0,0,1,0,OnTime,-0.6069545972409414,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-09-17,"Seattle, WA","Kansas City, MO",1715,1713.0,0.0,0.0,1489.0,0.0,seattle,,,,,16.6,,,0.0,,,11.9,,,,,9,0,0,0,1,0,OnTime,1.2184064803833161,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-01-17,"Charlotte, NC","Dayton, OH",1455,1445.0,0.0,0.0,370.0,0.0,charlotte,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,3,0,OnTime,-0.7013106679827968,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-09-17,"Denver, CO","Chicago, IL",1410,1406.0,0.0,0.0,895.0,0.0,denver,72469,Denver,2019-09-17,Autumn,22.0,16.1,31.1,0.0,0.0,230.0,17.4,,1008.2,,denver,9,1,0,0,1,0,OnTime,0.1993609163712776,1.0857924132024896,-0.1538199655217408,1.8530034277989196,,Warm
2023-03-25,"Los Angeles, CA","Washington, DC",1640,2105.0,265.0,0.0,2288.0,246.0,los angeles,,,,,16.6,,,0.0,,,11.9,,,,,3,0,1,0,5,1,Severe,2.589142853524088,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-08-17,"Hartford, CT","Tampa, FL",1328,1317.0,0.0,0.0,1111.0,0.0,hartford,72508,Hartford,2018-08-17,Summer,25.4,20.0,31.7,10.9,0.0,219.0,10.1,,1016.4,,hartford,8,1,0,0,4,0,OnTime,0.5699229396483825,1.744012994043254,2.4498853694469838,-0.7024314876696036,Heavy Rain,Warm
2019-01-01,"Tampa, FL","Houston, TX",2000,2134.0,94.0,0.0,781.0,86.0,tampa,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,1,0,Severe,0.0037865151972500057,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-10-12,"Nashville, TN","Chicago, IL",600,553.0,0.0,0.0,409.0,0.0,nashville,72327,Nashville,2022-10-12,Autumn,20.7,15.6,28.3,7.4,0.0,183.0,17.6,,1014.5,,nashville,10,1,0,0,2,0,OnTime,-0.6344036360022084,0.8341198381751385,1.6138331976680356,1.923015343291209,Moderate Rain,Warm
2021-06-23,"Tampa, FL","Raleigh/Durham, NC",1255,1252.0,0.0,0.0,587.0,0.0,tampa,,,,,16.6,,,0.0,,,11.9,,,,,6,0,0,0,2,0,OnTime,-0.32903307978311275,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-04-13,"Baltimore, MD","Fort Lauderdale, FL",700,656.0,0.0,0.0,925.0,0.0,baltimore,,,,,16.6,,,0.0,,,11.9,,,,,4,0,0,0,4,0,OnTime,0.25082786404865326,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-09-11,"Atlanta, GA","San Juan, PR",1650,1641.0,0.0,0.0,1547.0,0.0,atlanta,72219,Atlanta,2020-09-11,Autumn,27.1,23.3,32.8,0.0,0.0,80.0,12.2,,1018.1,,atlanta,9,1,0,0,4,0,OnTime,1.3179092458929091,2.073123284463637,-0.1538199655217408,0.03269362499942358,,Warm
2019-03-07,"Chicago, IL","Cedar Rapids/Iowa City, IA",1320,1448.0,88.0,0.0,196.0,76.0,chicago,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,3,0,Severe,-0.9998189645115758,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2023-03-31,"San Jose, CA","Ontario, CA",1035,1029.0,0.0,0.0,333.0,0.0,san jose,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,4,0,OnTime,-0.7647865701182268,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-01-16,"Boston, MA","Indianapolis, IN",1427,1421.0,0.0,0.0,818.0,0.0,boston,72509,Boston,2020-01-16,Winter,5.5,-1.0,8.3,2.5,,292.0,24.5,,1010.8,,boston,1,1,0,0,3,0,OnTime,0.06726241733268001,-2.1085133467600436,0.44336015717750793,4.338426427775156,Light Rain,Cold
2018-03-26,"Boston, MA","Chicago, IL",821,808.0,0.0,0.0,867.0,0.0,boston,72509,Boston,2018-03-26,Spring,1.4,-1.6,4.4,0.0,,25.0,19.1,,1039.4,,boston,3,1,0,0,0,0,OnTime,0.1513250985390603,-2.9022499295386126,-0.1538199655217408,2.4481047094833714,,Cold
